utt_id|wav_path|speaker|text
Prestilol_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Prestilol_0010_female.wav|female|Zalecam Prestilol, bo dobrze działa na nadciśnienie.
Prestilol_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Prestilol_0011_female.wav|female|Powinnaś przyjmować Prestilol na nadciśnienie.
Prestilol_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Prestilol_0012_male.wav|male|Zalecam Prestilol, bo dobrze działa na nadciśnienie.
Prestilol_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Prestilol_0013_female.wav|female|Na nadciśnienie przepiszę ci Prestilol.
Prestilol_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Prestilol_0014_female.wav|female|Jeśli masz nadciśnienie dobrze sprawdza się Prestilol.
Prestilol_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Prestilol_0015_male.wav|male|Powinnaś przyjmować Prestilol na nadciśnienie.
Prestilol_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Prestilol_0016_male.wav|male|Przepiszę ci Prestilol, bo zwykle dobrze działa.
Bisoprolol_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0001_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Bisoprolol.
Bisoprolol_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0002_male.wav|male|Powinnaś przyjmować Bisoprolol na nadciśnienie.
Bisoprolol_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0003_female.wav|female|Możesz kupić w aptece Bisoprolol, powinien pomóc.
Bisoprolol_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0004_male.wav|male|Na recepcie zapiszę Bisoprolol jako lek na nadciśnienie.
Bisoprolol_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0005_female.wav|female|Zalecam Bisoprolol, bo dobrze działa na nadciśnienie.
Bisoprolol_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0006_male.wav|male|Na nadciśnienie przepiszę ci Bisoprolol.
Bisoprolol_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0007_female.wav|female|Na recepcie zapiszę Bisoprolol jako lek na nadciśnienie.
Bisoprolol_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0008_male.wav|male|Zalecam Bisoprolol, bo dobrze działa na nadciśnienie.
Bisoprolol_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0009_female.wav|female|Jeśli masz nadciśnienie dobrze sprawdza się Bisoprolol.
Bisoprolol_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0010_female.wav|female|Przepiszę ci Bisoprolol, bo zwykle dobrze działa.
Bisoprolol_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0011_female.wav|female|Na recepcie zapiszę Bisoprolol.
Bisoprolol_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0012_male.wav|male|Na recepcie zapiszę Bisoprolol.
Bisoprolol_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0013_female.wav|female|Powinnaś przyjmować Bisoprolol na nadciśnienie.
Bisoprolol_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0014_female.wav|female|Powinnaś spróbować kuracji Bisoprololem.
Bisoprolol_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0015_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Bisoprolol.
Bisoprolol_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Bisoprolol_0016_male.wav|male|Jeśli masz nadciśnienie dobrze sprawdza się Bisoprolol.
Perindopryl_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0001_female.wav|female|Zalecam Perindopryl, bo dobrze działa na nadciśnienie.
Perindopryl_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0002_male.wav|male|Możesz kupić w aptece Perindopryl, powinien pomóc.
Perindopryl_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0003_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Perindopryl.
Perindopryl_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0004_male.wav|male|Na recepcie zapiszę Perindopryl.
Perindopryl_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0005_female.wav|female|Na recepcie zapiszę Perindopryl jako lek na nadciśnienie.
Perindopryl_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0006_male.wav|male|Na nadciśnienie przepiszę ci Perindopryl.
Perindopryl_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0007_female.wav|female|Na nadciśnienie przepiszę ci Perindopryl.
Perindopryl_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0008_male.wav|male|Powinnaś przyjmować Perindopryl na nadciśnienie.
Perindopryl_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0009_female.wav|female|Powinnaś przyjmować Perindopryl na nadciśnienie.
Perindopryl_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0010_female.wav|female|Powinnaś spróbować kuracji Perindoprylem.
Perindopryl_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0011_female.wav|female|Przepiszę ci Perindopryl, bo zwykle dobrze działa.
Perindopryl_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0012_female.wav|female|Możesz kupić w aptece Perindopryl, powinien pomóc.
Perindopryl_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0013_female.wav|female|Jeśli masz nadciśnienie dobrze sprawdza się Perindopryl.
Perindopryl_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0014_male.wav|male|Przepiszę ci Perindopryl, bo zwykle dobrze działa.
Perindopryl_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0015_female.wav|female|Na recepcie zapiszę Perindopryl.
Perindopryl_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Perindopryl_0016_male.wav|male|Zalecam Perindopryl, bo dobrze działa na nadciśnienie.
Ramipryl_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0001_female.wav|female|Przepiszę ci Ramipryl, bo zwykle dobrze działa.
Ramipryl_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0002_female.wav|female|Możesz kupić w aptece Ramipryl, powinien pomóc.
Ramipryl_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0003_female.wav|female|Na recepcie zapiszę Ramipryl.
Ramipryl_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0004_female.wav|female|Zalecam Ramipryl, bo dobrze działa na nadciśnienie.
Ramipryl_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0005_male.wav|male|Przepiszę ci Ramipryl, bo zwykle dobrze działa.
Ramipryl_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0006_male.wav|male|Powinnaś przyjmować Ramipryl na nadciśnienie.
Ramipryl_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0007_male.wav|male|Możesz kupić w aptece Ramipryl, powinien pomóc.
Ramipryl_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0008_male.wav|male|Zalecam Ramipryl, bo dobrze działa na nadciśnienie.
Ramipryl_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0009_female.wav|female|Na nadciśnienie przepiszę ci Ramipryl.
Ramipryl_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0010_male.wav|male|Na nadciśnienie przepiszę ci Ramipryl.
Ramipryl_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0011_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Ramipryl.
Ramipryl_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0012_male.wav|male|Jeśli masz nadciśnienie dobrze sprawdza się Ramipryl.
Ramipryl_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0013_female.wav|female|Powinnaś przyjmować Ramipryl na nadciśnienie.
Ramipryl_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0014_female.wav|female|Jeśli masz nadciśnienie dobrze sprawdza się Ramipryl.
Ramipryl_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0015_female.wav|female|Powinnaś spróbować kuracji Ramiprylem.
Ramipryl_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ramipryl_0016_female.wav|female|Na recepcie zapiszę Ramipryl jako lek na nadciśnienie.
Amlodipina_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0001_female.wav|female|Na recepcie zapiszę Amlodipinę jako lek na nadciśnienie.
Amlodipina_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0002_female.wav|female|Przepiszę ci Amlodipinę, bo zwykle dobrze działa.
Amlodipina_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0003_female.wav|female|Jeśli masz nadciśnienie dobrze sprawdza się Amlodipina.
Amlodipina_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0004_male.wav|male|Możesz kupić w aptece Amlodipinę, powinien pomóc.
Amlodipina_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0005_female.wav|female|Na nadciśnienie przepiszę ci Amlodipinę.
Amlodipina_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0006_male.wav|male|Na recepcie zapiszę Amlodipinę.
Amlodipina_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0007_male.wav|male|Powinnaś spróbować kuracji Amlodipiną.
Amlodipina_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0008_male.wav|male|Na nadciśnienie przepiszę ci Amlodipinę.
Amlodipina_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0009_female.wav|female|Zalecam Amlodipinę, bo dobrze działa na nadciśnienie.
Amlodipina_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0010_male.wav|male|Na recepcie zapiszę Amlodipinę jako lek na nadciśnienie.
Amlodipina_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0011_male.wav|male|Jeśli masz nadciśnienie dobrze sprawdza się Amlodipina.
Amlodipina_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0012_female.wav|female|Powinnaś przyjmować Amlodipinę na nadciśnienie.
Amlodipina_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0013_male.wav|male|Powinnaś przyjmować Amlodipinę na nadciśnienie.
Amlodipina_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0014_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Amlodipina.
Amlodipina_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0015_female.wav|female|Możesz kupić w aptece Amlodipinę, powinien pomóc.
Amlodipina_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Amlodipina_0016_male.wav|male|Przepiszę ci Amlodipinę, bo zwykle dobrze działa.
Hydrochlorotiazyd_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0001_female.wav|female|Powinnaś spróbować kuracji Hydrochlorotiazydem.
Hydrochlorotiazyd_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0002_female.wav|female|Przepiszę ci Hydrochlorotiazyd, bo zwykle dobrze działa.
Hydrochlorotiazyd_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0003_female.wav|female|Na recepcie zapiszę Hydrochlorotiazyd jako lek na nadciśnienie.
Hydrochlorotiazyd_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0004_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Hydrochlorotiazyd.
Hydrochlorotiazyd_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0005_male.wav|male|Na nadciśnienie przepiszę ci Hydrochlorotiazyd.
Hydrochlorotiazyd_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0006_male.wav|male|Powinnaś spróbować kuracji Hydrochlorotiazydem.
Hydrochlorotiazyd_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0007_male.wav|male|Przepiszę ci Hydrochlorotiazyd, bo zwykle dobrze działa.
Hydrochlorotiazyd_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0008_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Hydrochlorotiazyd.
Hydrochlorotiazyd_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0009_female.wav|female|Zalecam Hydrochlorotiazyd, bo dobrze działa na nadciśnienie.
Hydrochlorotiazyd_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0010_male.wav|male|Na recepcie zapiszę Hydrochlorotiazyd.
Hydrochlorotiazyd_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0011_male.wav|male|Powinnaś przyjmować Hydrochlorotiazyd na nadciśnienie.
Hydrochlorotiazyd_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0012_male.wav|male|Zalecam Hydrochlorotiazyd, bo dobrze działa na nadciśnienie.
Hydrochlorotiazyd_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0013_male.wav|male|Jeśli masz nadciśnienie dobrze sprawdza się Hydrochlorotiazyd.
Hydrochlorotiazyd_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0014_female.wav|female|Możesz kupić w aptece Hydrochlorotiazyd, powinien pomóc.
Hydrochlorotiazyd_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0015_male.wav|male|Możesz kupić w aptece Hydrochlorotiazyd, powinien pomóc.
Hydrochlorotiazyd_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Hydrochlorotiazyd_0016_male.wav|male|Na recepcie zapiszę Hydrochlorotiazyd jako lek na nadciśnienie.
Losartan_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0001_male.wav|male|Na recepcie zapiszę Losartan.
Losartan_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0002_female.wav|female|Na nadciśnienie przepiszę ci Losartan.
Losartan_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0003_male.wav|male|Przepiszę ci Losartan, bo zwykle dobrze działa.
Losartan_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0004_female.wav|female|Przepiszę ci Losartan, bo zwykle dobrze działa.
Losartan_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0005_female.wav|female|Powinnaś spróbować kuracji Losartanem.
Losartan_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0006_male.wav|male|Na recepcie zapiszę Losartan jako lek na nadciśnienie.
Losartan_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0007_male.wav|male|Zalecam Losartan, bo dobrze działa na nadciśnienie.
Losartan_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0008_male.wav|male|Powinnaś przyjmować Losartan na nadciśnienie.
Losartan_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0009_female.wav|female|Jeśli masz nadciśnienie dobrze sprawdza się Losartan.
Losartan_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0010_female.wav|female|Na recepcie zapiszę Losartan jako lek na nadciśnienie.
Losartan_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0011_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Losartan.
Losartan_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0012_male.wav|male|Jeśli masz nadciśnienie dobrze sprawdza się Losartan.
Losartan_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0013_male.wav|male|Powinnaś spróbować kuracji Losartanem.
Losartan_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0014_female.wav|female|Zalecam Losartan, bo dobrze działa na nadciśnienie.
Losartan_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0015_female.wav|female|Na recepcie zapiszę Losartan.
Losartan_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Losartan_0016_female.wav|female|Możesz kupić w aptece Losartan, powinien pomóc.
Avamina_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0001_male.wav|male|Na recepcie zapiszę Avaminę.
Avamina_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0002_male.wav|male|Możesz kupić w aptece Avaminę, powinien pomóc.
Avamina_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0003_male.wav|male|Powinnaś przyjmować Avaminę na cukrzycę typu drugiego.
Avamina_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0004_female.wav|female|Zalecam Avaminę, bo dobrze działa na cukrzycę typu drugiego.
Avamina_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0005_male.wav|male|Na cukrzycę typu drugiego przepiszę ci Avaminę.
Avamina_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0006_male.wav|male|Na recepcie zapiszę Avaminę jako lek na cukrzycę typu drugiego.
Avamina_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0007_female.wav|female|Powinnaś przyjmować Avaminę na cukrzycę typu drugiego.
Avamina_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0008_female.wav|female|Przepiszę ci Avaminę, bo zwykle dobrze działa.
Avamina_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0009_male.wav|male|Przepiszę ci Avaminę, bo zwykle dobrze działa.
Avamina_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0010_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Avamina.
Avamina_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0011_female.wav|female|Na cukrzycę typu drugiego przepiszę ci Avaminę.
Avamina_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0012_male.wav|male|Zalecam Avaminę, bo dobrze działa na cukrzycę typu drugiego.
Avamina_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0013_female.wav|female|Możesz kupić w aptece Avaminę, powinien pomóc.
Avamina_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0014_female.wav|female|Jeśli masz cukrzycę typu drugiego dobrze sprawdza się Avamina.
Avamina_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0015_female.wav|female|Powinnaś spróbować kuracji Avaminą.
Avamina_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Avamina_0016_male.wav|male|Jeśli masz cukrzycę typu drugiego dobrze sprawdza się Avamina.
Formetic_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Formetic_0001_male.wav|male|Możesz kupić w aptece Formetic, powinien pomóc.
Formetic_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Formetic_0002_female.wav|female|Na recepcie zapiszę Formetic jako lek na cukrzycę typu drugiego.
Formetic_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Formetic_0003_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Formetic.
Formetic_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Formetic_0004_male.wav|male|Powinnaś spróbować kuracji Formeticem.
Formetic_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Formetic_0005_female.wav|female|Powinnaś przyjmować Formetic na cukrzycę typu drugiego.
Formetic_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Formetic_0006_male.wav|male|Jeśli masz cukrzycę typu drugiego dobrze sprawdza się Formetic.
Formetic_0007_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Formetic_0007_male.wav|male|Zalecam Formetic, bo dobrze działa na cukrzycę typu drugiego.
